dtm;MIP;Solar_MW;Solar_capacity_mwp;Solar_installedcapacity_mwp;Wind_MW;SS_Price;boa_MWh;DA_Price
2022-12-15T11:00:00Z;449.04;647.2242274;2209.3604355;2347.6477724;822.644;433.6;0;383.36
2022-12-15T11:30:00Z;453.11;702.433686;2209.3604355;2347.6477724;848.004;429.73;0;383.36
2022-12-15T12:00:00Z;443.86;718.634114;2209.3604355;2347.6477724;820.244;422.84;0;398.83
2022-12-15T12:30:00Z;439.1;634.43718;2209.3604355;2347.6477724;924.784;420.69007;0;398.83
2022-12-15T13:00:00Z;449.7;547.023782;2209.3604355;2347.6477724;1092.624;460.38;0;414.89
2022-12-15T13:30:00Z;443.25;396.616401;2209.3604355;2347.6477724;1142.684;452.81;0;414.89
2022-12-15T14:00:00Z;440.59;238.198343;2209.3604355;2347.6477724;1153.644;466.57;0;428.88
2022-12-15T14:30:00Z;438.89;113.37648;2209.3604355;2347.6477724;1140.804;466.57;0;428.88
2022-12-15T15:00:00Z;423.14;43.087081;2209.3604355;2347.6477724;1122.984;460.21;0;470.01
2022-12-15T15:30:00Z;436.41;2.28584486;2209.3604355;2347.6477724;1123.304;481.2204;0;470.01
2022-12-15T16:00:00Z;420.64;0;2209.3604355;2347.6477724;1060.404;639.03;0;468.41
2022-12-15T16:30:00Z;444.44;0;2209.3604355;2347.6477724;898.564;699.03;0;468.41
2022-12-15T17:00:00Z;432.26;0;2209.3604355;2347.6477724;940.724;639.03;0;449.69
2022-12-15T17:30:00Z;438.88;0;2209.3604355;2347.6477724;1001.444;639.03;0;449.69
2022-12-15T18:00:00Z;424.48;0;2209.3604355;2347.6477724;976.544;609.03;0;410.75
2022-12-15T18:30:00Z;427.97;0;2209.3604355;2347.6477724;912.484;639.03;0;410.75
2022-12-15T19:00:00Z;362.41;0;2209.3604355;2347.6477724;779.904;625;0;354.53
2022-12-15T19:30:00Z;338.5;0;2209.3604355;2347.6477724;754.524;625;0;354.53
2022-12-15T20:00:00Z;329.71;0;2209.3604355;2347.6477724;827.224;570;0;320.14
2022-12-15T20:30:00Z;318.61;0;2209.3604355;2347.6477724;780.884;235.55;0;320.14
2022-12-15T21:00:00Z;287.2;0;2209.3604355;2347.6477724;652.524;235.9;0;285.8
2022-12-15T21:30:00Z;253.41;0;2209.3604355;2347.6477724;620.224;235.75;0;285.8
2022-12-15T22:00:00Z;247.93;0;2209.3604355;2347.6477724;664.124;235.53;0;254.58
2022-12-15T22:30:00Z;240.43;0;2209.3604355;2347.6477724;508.564;235.53;0;254.58
2022-12-15T23:00:00Z;295.99;0;2209.3604355;2347.6477724;529.304;450;0;248.69
2022-12-15T23:30:00Z;257.29;0;2209.3604355;2347.6477724;472.564;274.23;0;248.69
2022-12-16T00:00:00Z;241.56;0;2209.4017575;2347.7053394;460.044;235.75;0;246.01
2022-12-16T00:30:00Z;295.41;0;2209.4017575;2347.7053394;429.884;337;0;246.01
2022-12-16T01:00:00Z;238.09;0;2209.4017575;2347.7053394;290.744;235.1;0;241.33
2022-12-16T01:30:00Z;235.49;0;2209.4017575;2347.7053394;214.824;222.1;0;241.33
2022-12-16T02:00:00Z;237.19;0;2209.4017575;2347.7053394;206.264;230;0;242.59
2022-12-16T02:30:00Z;231.47;0;2209.4017575;2347.7053394;148.364;230;0;242.59
2022-12-16T03:00:00Z;236;0;2209.4017575;2347.7053394;82.996;228.1;0;254.4
2022-12-16T03:30:00Z;221.43;0;2209.4017575;2347.7053394;49.876;207;0;254.4
2022-12-16T04:00:00Z;240.3;0;2209.4017575;2347.7053394;33.006;228.1;0;299.69
2022-12-16T04:30:00Z;231.88;0;2209.4017575;2347.7053394;15.76;232.25;0;299.69
2022-12-16T05:00:00Z;282.12;0;2209.4017575;2347.7053394;10.088;235.55;0;395.59
2022-12-16T05:30:00Z;284.39;0;2209.4017575;2347.7053394;1.06;303.9101;0;395.59
2022-12-16T06:00:00Z;412.81;0;2209.4017575;2347.7053394;0;438.75;0;456.67
2022-12-16T06:30:00Z;447.8;0;2209.4017575;2347.7053394;0;456.75;0;456.67
2022-12-16T07:00:00Z;421.77;0;2209.4017575;2347.7053394;5.322;497.2;0;469.65
2022-12-16T07:30:00Z;489.22;0;2209.4017575;2347.7053394;4.308;517.68;0;469.65
2022-12-16T08:00:00Z;501.06;1.15072167;2209.4017575;2347.7053394;1.398;523.22;0;459.45
2022-12-16T08:30:00Z;516.27;41.5428164;2209.4017575;2347.7053394;4.238;698;0;459.45
2022-12-16T09:00:00Z;490.7;141.2593734;2209.4017575;2347.7053394;10.308;575;0;443.59
2022-12-16T09:30:00Z;492.01;271.0404178;2209.4017575;2347.7053394;31.724;501.16;0;443.59
2022-12-16T10:00:00Z;502.74;422.890416;2209.4017575;2347.7053394;80.844;575;0;420
2022-12-16T10:30:00Z;490.05;571.22455;2209.4017575;2347.7053394;58.214;487.58;0;420
2022-12-16T11:00:00Z;409.93;630.594044;2209.4017575;2347.7053394;45.926;433.24;0;410.75
2022-12-16T11:30:00Z;376.35;697.640847;2209.5860004;2347.9246973;75.328;318;0;410.75
2022-12-16T12:00:00Z;399.28;700.785918;2209.5860004;2347.9246973;102.562;418.94;0;412.97
2022-12-16T12:30:00Z;391.67;641.824854;2209.5860004;2347.9246973;159.442;318;0;412.97
2022-12-16T13:00:00Z;378.3;614.234406;2209.5860004;2347.9246973;220.882;318;0;428.15
2022-12-16T13:30:00Z;364.81;476.906981;2209.5860004;2347.9246973;280.762;318;0;428.15
2022-12-16T14:00:00Z;350.83;295.545105;2209.5860004;2347.9246973;321.662;251;0;440.56
2022-12-16T14:30:00Z;342.13;160.924083;2209.5860004;2347.9246973;327.96;260;0;440.56
2022-12-16T15:00:00Z;324.78;57.0904603;2209.5860004;2347.9246973;331.722;251.7;0;471.25
2022-12-16T15:30:00Z;349.99;3.42925873;2209.5860004;2347.9246973;349.444;305;0;471.25
2022-12-16T16:00:00Z;368.29;0;2209.5860004;2347.9246973;377.384;470.29;0;459.7
2022-12-16T16:30:00Z;392.01;0;2209.5860004;2347.9246973;385.264;473.04;0;459.7
2022-12-16T17:00:00Z;380.36;0;2209.5860004;2347.9246973;396.484;452.51;0;431.71
2022-12-16T17:30:00Z;350.86;0;2209.5860004;2347.9246973;489.384;250;0;431.71
2022-12-16T18:00:00Z;349.99;0;2209.5860004;2347.9246973;583.324;250;0;390.75
2022-12-16T18:30:00Z;348.65;0;2209.5860004;2347.9246973;616.744;263;0;390.75
2022-12-16T19:00:00Z;286.22;0;2209.5860004;2347.9246973;591.304;360.79;0;333.46
2022-12-16T19:30:00Z;253.91;0;2209.5860004;2347.9246973;649.604;211.05;0;333.46
2022-12-16T20:00:00Z;286.38;0;2209.5860004;2347.9246973;739.324;307;0;295.06
2022-12-16T20:30:00Z;245.25;0;2209.5860004;2347.9246973;705.184;305.83;0;295.06
2022-12-16T21:00:00Z;252.95;0;2209.5860004;2347.9246973;707.484;425;0;270.74
2022-12-16T21:30:00Z;257.63;0;2209.5860004;2347.9246973;719.164;380;0;270.74
2022-12-16T22:00:00Z;288.41;0;2209.5860004;2347.9246973;718.044;424;0;260.56
2022-12-16T22:30:00Z;268.92;0;2209.5860004;2347.9246973;726.084;340;0;260.56
2022-12-16T23:00:00Z;237.81;0;2209.5860004;2347.9246973;812.364;201.1;0;240.51
2022-12-16T23:30:00Z;251.74;0;2209.5860004;2347.9246973;929.524;305;0;240.51
2022-12-17T00:00:00Z;257.78;0;2209.5968734;2347.9517923;962.924;320;0;232.83
2022-12-17T00:30:00Z;277.53;0;2209.5968734;2347.9517923;1001.684;325;0;232.83
2022-12-17T01:00:00Z;270.21;0;2209.5968734;2347.9517923;941.064;320;0;216.71
2022-12-17T01:30:00Z;214.92;0;2209.5968734;2347.9517923;936.864;200.05;0;216.71
2022-12-17T02:00:00Z;223.28;0;2209.5968734;2347.9517923;1032.484;302.5;0;215.72
2022-12-17T02:30:00Z;204.82;0;2209.5968734;2347.9517923;1057.684;320;0;215.72
2022-12-17T03:00:00Z;205.25;0;2209.5968734;2347.9517923;1091.924;302.5;0;213.46
2022-12-17T03:30:00Z;205.9;0;2209.5968734;2347.9517923;1131.844;171.5;0;213.46
2022-12-17T04:00:00Z;202.12;0;2209.5968734;2347.9517923;1131.284;171.5;0;219.56
2022-12-17T04:30:00Z;192.69;0;2209.5968734;2347.9517923;1124.944;171.5;0;219.56
2022-12-17T05:00:00Z;219.3;0;2209.5968734;2347.9517923;1114.004;302.5;0;236.95
2022-12-17T05:30:00Z;228.59;0;2209.5968734;2347.9517923;1093.904;302.5;0;236.95
2022-12-17T06:00:00Z;259.44;0;2209.5968734;2347.9517923;1083.044;242.61;0;240.72
2022-12-17T06:30:00Z;250.13;0;2209.5968734;2347.9517923;1042.224;171.6;0;240.72
2022-12-17T07:00:00Z;251.27;0;2209.5968734;2347.9517923;1040.664;254.09;0;263.89
2022-12-17T07:30:00Z;243.34;0;2209.5968734;2347.9517923;1064.524;268.98;0;263.89
2022-12-17T08:00:00Z;251.58;1.156238025;2209.5968734;2347.9517923;1063.344;276.44995;0;279.1
2022-12-17T08:30:00Z;282.32;54.5757747;2209.5968734;2347.9517923;1071.484;325;0;279.1
2022-12-17T09:00:00Z;252.94;173.105846;2209.5968734;2347.9517923;1118.504;181;0;274.99
2022-12-17T09:30:00Z;244.34;283.347676;2209.5968734;2347.9517923;1138.984;230;0;274.99
2022-12-17T10:00:00Z;237.55;366.663872;2209.5968734;2347.9517923;1138.944;319;0;245.95
2022-12-17T10:30:00Z;254.31;441.461704;2209.5968734;2347.9517923;1157.824;325;0;245.95
2022-12-17T11:00:00Z;237.29;456.579611;2209.5968734;2347.9517923;1166.724;319;0;237.49
2022-12-17T11:30:00Z;237.35;533.633062;2209.5968734;2347.9517923;1165.504;180;0;237.49
2022-12-17T12:00:00Z;227.01;556.37062;2209.6358034;2348.025941;1166.764;180;0;240.36
2022-12-17T12:30:00Z;219.77;472.409326;2209.6358034;2348.025941;1169.424;180.01;0;240.36
2022-12-17T13:00:00Z;228.79;353.91047;2209.6358034;2348.025941;1173.604;319;0;247.13
2022-12-17T13:30:00Z;227.37;219.541141;2209.6358034;2348.025941;1171.444;319;0;247.13
2022-12-17T14:00:00Z;235.06;132.267263;2209.6358034;2348.025941;1166.264;325;0;269.07
2022-12-17T14:30:00Z;242.97;64.8808481;2209.6358034;2348.025941;1163.984;325;0;269.07
2022-12-17T15:00:00Z;280.99;17.5959878;2209.6358034;2348.025941;1169.844;325;0;306.86
2022-12-17T15:30:00Z;310.81;0.90795615;2209.6358034;2348.025941;1170.324;369;0;306.86
2022-12-17T16:00:00Z;305.85;0;2209.6358034;2348.025941;1173.184;326.24;0;330.71
2022-12-17T16:30:00Z;314.15;0;2209.6358034;2348.025941;1177.162;357;0;330.71
2022-12-17T17:00:00Z;325.26;0;2209.6358034;2348.025941;1177.584;357;0;321.52
2022-12-17T17:30:00Z;322.26;0;2209.6358034;2348.025941;1175.524;357;0;321.52
2022-12-17T18:00:00Z;329.13;0;2209.6358034;2348.025941;1173.584;349.4504;0;270.99
2022-12-17T18:30:00Z;319.82;0;2209.6358034;2348.025941;1173.744;349.2504;0;270.99
2022-12-17T19:00:00Z;314.72;0;2209.6358034;2348.025941;1174.004;344;0;247.02
2022-12-17T19:30:00Z;294.69;0;2209.6358034;2348.025941;1173.984;343.9501;0;247.02
2022-12-17T20:00:00Z;286;0;2209.6358034;2348.025941;1173.944;307.95;0;242.11
2022-12-17T20:30:00Z;262.74;0;2209.6358034;2348.025941;1174.104;300;0;242.11
2022-12-17T21:00:00Z;270.75;0;2209.6358034;2348.025941;1174.024;299;0;236.41
2022-12-17T21:30:00Z;254.02;0;2209.6358034;2348.025941;1173.38;294.32;0;236.41
2022-12-17T22:00:00Z;271.28;0;2209.6358034;2348.025941;1173.244;300;0;286.6
2022-12-17T22:30:00Z;271.34;0;2209.6358034;2348.025941;1171.124;300.1;0;286.6
2022-12-17T23:00:00Z;185.82;0;2209.6358034;2348.025941;1159.764;170;0;282.48
2022-12-17T23:30:00Z;262.97;0;2209.6358034;2348.025941;1111.184;292;0;282.48
2022-12-18T00:00:00Z;247.87;0;2209.6358034;2348.025941;995.784;292;0;251.33
2022-12-18T00:30:00Z;264.81;0;2209.6577754;2348.064163;976.464;295;0;251.33
2022-12-18T01:00:00Z;243.23;0;2209.6577754;2348.064163;935.284;292;0;233.72
2022-12-18T01:30:00Z;250.37;0;2209.6577754;2348.064163;896.124;290;0;233.72
2022-12-18T02:00:00Z;253.91;0;2209.6577754;2348.064163;871.444;285;0;203.7
2022-12-18T02:30:00Z;240.53;0;2209.6577754;2348.064163;705.024;292;0;203.7
2022-12-18T03:00:00Z;254.57;0;2209.6577754;2348.064163;726.804;290;0;189.77
2022-12-18T03:30:00Z;243.74;0;2209.6577754;2348.064163;752.604;203.08;0;189.77
2022-12-18T04:00:00Z;238.05;0;2209.6577754;2348.064163;746.824;220;0;186.46
2022-12-18T04:30:00Z;195.23;0;2209.6577754;2348.064163;689.204;189.73;0;186.46
2022-12-18T05:00:00Z;247.65;0;2209.6577754;2348.064163;819.804;295;0;199.28
2022-12-18T05:30:00Z;241.42;0;2209.6577754;2348.064163;915.284;292;0;199.28
2022-12-18T06:00:00Z;241.2;0;2209.6577754;2348.064163;948.024;292;0;198.85
2022-12-18T06:30:00Z;233.78;0;2209.6577754;2348.064163;960.984;182.5;0;198.85
2022-12-18T07:00:00Z;235.05;0;2209.6577754;2348.064163;913.164;182.5;0;209.92
2022-12-18T07:30:00Z;224.66;0;2209.6577754;2348.064163;1026.484;292;0;209.92
2022-12-18T08:00:00Z;239.04;0.0003270564;2209.6577754;2348.064163;1084.364;298;0;214.01
2022-12-18T08:30:00Z;269.44;2.06673542;2209.6577754;2348.064163;1110.564;374;0;214.01
2022-12-18T09:00:00Z;263.94;12.4526013;2209.6577754;2348.064163;1138.164;298;0;222.86
2022-12-18T09:30:00Z;270.45;29.8320941;2209.6577754;2348.064163;1169.544;310;0;222.86
2022-12-18T10:00:00Z;250.88;50.6279052;2209.6577754;2348.064163;1175.564;298;0;222.79
2022-12-18T10:30:00Z;255.93;76.2421408;2209.6577754;2348.064163;1178.044;320;0;222.79
2022-12-18T11:00:00Z;271;96.2223837;2209.6577754;2348.064163;1178.244;310;0;226.21
2022-12-18T11:30:00Z;270.96;98.7311176;2209.6577754;2348.064163;1176.844;310;0;226.21
2022-12-18T12:00:00Z;268.76;88.5143225;2209.6577754;2348.064163;1175.484;310;0;218.13
2022-12-18T12:30:00Z;264.92;78.7869575;2209.6469946;2348.0885656;1177.884;279;0;218.13
2022-12-18T13:00:00Z;255.48;60.2621162;2209.6469946;2348.0885656;1177.944;292;0;211.69
2022-12-18T13:30:00Z;253.61;41.2944563;2209.6469946;2348.0885656;1177.524;285;0;211.69
2022-12-18T14:00:00Z;249.74;18.4667957;2209.6469946;2348.0885656;1184.564;285;0;216.44
2022-12-18T14:30:00Z;250.8;5.44714618;2209.6469946;2348.0885656;1184.564;285;0;216.44
2022-12-18T15:00:00Z;240.37;0.44261;2209.6469946;2348.0885656;1185.044;292;0;241.22
2022-12-18T15:30:00Z;249.21;0.00787040126;2209.6469946;2348.0885656;1184.864;295;0;241.22
2022-12-18T16:00:00Z;255.78;0;2209.6469946;2348.0885656;1185.024;298;0;251.06
2022-12-18T16:30:00Z;259.05;0;2209.6469946;2348.0885656;1185.064;295;0;251.06
2022-12-18T17:00:00Z;264.87;0;2209.6469946;2348.0885656;1184.884;295;0;235.1
2022-12-18T17:30:00Z;260.01;0;2209.6469946;2348.0885656;1185.004;291;0;235.1
2022-12-18T18:00:00Z;258.76;0;2209.6469946;2348.0885656;1185.104;292;0;223.96
2022-12-18T18:30:00Z;244.66;0;2209.6469946;2348.0885656;1185.024;278.95;0;223.96
2022-12-18T19:00:00Z;255.79;0;2209.6469946;2348.0885656;1185.024;298;0;184.66
2022-12-18T19:30:00Z;252.6;0;2209.6469946;2348.0885656;1184.864;295;0;184.66
2022-12-18T20:00:00Z;246.23;0;2209.6469946;2348.0885656;1184.984;295;0;183.69
2022-12-18T20:30:00Z;233.7;0;2209.6469946;2348.0885656;1185.004;285;0;183.69
2022-12-18T21:00:00Z;223.62;0;2209.6469946;2348.0885656;1185.024;298;0;144.21
2022-12-18T21:30:00Z;180.48;0;2209.6469946;2348.0885656;1184.964;284.95;0;144.21
2022-12-18T22:00:00Z;200.86;0;2209.6469946;2348.0885656;1172.564;283;-6.8833;99.41
2022-12-18T22:30:00Z;136.2;0;2209.6469946;2348.0885656;1135.084;0;-27.7667;99.41
2022-12-18T23:00:00Z;191.76;0;2209.6469946;2348.0885656;1184.944;283.5;0;86.31
2022-12-18T23:30:00Z;164;0;2209.6469946;2348.0885656;1184.904;280;0;86.31
2022-12-19T00:00:00Z;119.71;0;2209.6469946;2348.0885656;1185.104;235;0;74.77
2022-12-19T00:30:00Z;151.43;0;2209.6469946;2348.0885656;1184.864;280;0;74.77
2022-12-19T01:00:00Z;141.42;0;2209.7186276;2348.1764486;1184.924;235;0;54.25
2022-12-19T01:30:00Z;104.46;0;2209.7186276;2348.1764486;1184.804;72.3;0;54.25
2022-12-19T02:00:00Z;120.09;0;2209.7186276;2348.1764486;1185.144;235;0;47.7
2022-12-19T02:30:00Z;101.97;0;2209.7186276;2348.1764486;1184.904;235;0;47.7
2022-12-19T03:00:00Z;95.55;0;2209.7186276;2348.1764486;1185.044;54.8904;0;55.68
2022-12-19T03:30:00Z;96.17;0;2209.7186276;2348.1764486;1184.884;51;0;55.68
2022-12-19T04:00:00Z;122.04;0;2209.7186276;2348.1764486;1184.844;76.15;0;102.05
2022-12-19T04:30:00Z;102.78;0;2209.7186276;2348.1764486;1184.944;76.15;0;102.05
2022-12-19T05:00:00Z;162.96;0;2209.7186276;2348.1764486;1184.984;235;0;182.15
2022-12-19T05:30:00Z;243.71;0;2209.7186276;2348.1764486;1184.922;285;0;182.15
2022-12-19T06:00:00Z;225.86;0;2209.7186276;2348.1764486;1184.824;270;0;200.63
2022-12-19T06:30:00Z;227.82;0;2209.7186276;2348.1764486;1185.024;270;0;200.63
2022-12-19T07:00:00Z;242.91;0;2209.7186276;2348.1764486;1184.864;170.8;0;211.74
2022-12-19T07:30:00Z;274.82;0;2209.7186276;2348.1764486;1184.882;269.7;0;211.74
2022-12-19T08:00:00Z;254.41;0.00033721247;2209.7186276;2348.1764486;1184.804;271.76;0;212.92
2022-12-19T08:30:00Z;274.06;2.38769019;2209.7186276;2348.1764486;1184.944;308;0;212.92
2022-12-19T09:00:00Z;256.26;11.36473721;2209.7186276;2348.1764486;1184.764;308;0;210.87
2022-12-19T09:30:00Z;259.38;17.3355451;2209.7186276;2348.1764486;1184.964;308;0;210.87
2022-12-19T10:00:00Z;242.75;25.8582377;2209.7186276;2348.1764486;1184.764;290;0;211.48
2022-12-19T10:30:00Z;242.38;50.748631;2209.7186276;2348.1764486;1184.924;290;0;211.48
2022-12-19T11:00:00Z;240.57;58.0139883;2209.7186276;2348.1764486;1184.884;151;0;209.34
2022-12-19T11:30:00Z;239.1;78.7844556;2209.7186276;2348.1764486;1184.704;151;0;209.34
2022-12-19T12:00:00Z;237.66;75.375956;2209.7186276;2348.1764486;1184.762;151;0;208.66
2022-12-19T12:30:00Z;233.08;78.449093;2209.7186276;2348.1764486;1184.844;151;0;208.66
2022-12-19T13:00:00Z;226.93;54.2819791;2209.9979618;2348.4910091;1184.846;170;0;207.06
2022-12-19T13:30:00Z;232.25;34.6189332;2209.9979618;2348.4910091;1184.806;284;0;207.06
2022-12-19T14:00:00Z;232.83;17.7282528;2209.9979618;2348.4910091;1184.626;284;0;208.1
2022-12-19T14:30:00Z;224.69;7.3804029;2209.9979618;2348.4910091;1184.846;155;0;208.1
2022-12-19T15:00:00Z;211.62;1.99344401;2209.9979618;2348.4910091;1184.906;142;0;224
2022-12-19T15:30:00Z;216.67;0.018104781939;2209.9979618;2348.4910091;1184.866;155;0;224
2022-12-19T16:00:00Z;220.69;0;2209.9979618;2348.4910091;1184.744;142;0;222.58
2022-12-19T16:30:00Z;246.03;0;2209.9979618;2348.4910091;1184.706;142;0;222.58
2022-12-19T17:00:00Z;225.19;0;2209.9979618;2348.4910091;1184.862;141;0;210.34
2022-12-19T17:30:00Z;218.06;0;2209.9979618;2348.4910091;1184.806;141;0;210.34
2022-12-19T18:00:00Z;218.25;0;2209.9979618;2348.4910091;1184.906;121;0;203.16
2022-12-19T18:30:00Z;215.55;0;2209.9979618;2348.4910091;1184.884;120;0;203.16
2022-12-19T19:00:00Z;215.8;0;2209.9979618;2348.4910091;1184.766;315;0;160.91
2022-12-19T19:30:00Z;201.52;0;2209.9979618;2348.4910091;1184.824;315;0;160.91
2022-12-19T20:00:00Z;181.91;0;2209.9979618;2348.4910091;1184.824;141;0;148.81
2022-12-19T20:30:00Z;179.35;0;2209.9979618;2348.4910091;1184.662;130;0;148.81
2022-12-19T21:00:00Z;199.03;0;2209.9979618;2348.4910091;1184.786;285;0;98.02
2022-12-19T21:30:00Z;101.41;0;2209.9979618;2348.4910091;1184.822;142;0;98.02
2022-12-19T22:00:00Z;184.89;0;2209.9979618;2348.4910091;1184.942;317;0;107.88
2022-12-19T22:30:00Z;121.9;0;2209.9979618;2348.4910091;1184.802;325;0;107.88
2022-12-19T23:00:00Z;90.16;0;2209.9979618;2348.4910091;1184.642;60.9;0;94.15
2022-12-19T23:30:00Z;68.76;0;2209.9979618;2348.4910091;1184.862;59.47;0;94.15
2022-12-20T00:00:00Z;67.96;0;2210.1464158;2348.6556921;1184.704;45.66;0;82.27
2022-12-20T00:30:00Z;77.57;0;2210.1464158;2348.6556921;1184.822;44.96;0;82.27
2022-12-20T01:00:00Z;87.62;0;2210.1464158;2348.6556921;1184.862;55.82;0;72.2
2022-12-20T01:30:00Z;40.15;0;2210.1464158;2348.6556921;1184.902;-39.44;0;72.2
2022-12-20T02:00:00Z;24.99;0;2210.1464158;2348.6556921;1184.622;-48.76;0;67.17
2022-12-20T02:30:00Z;17.52;0;2210.1464158;2348.6556921;1184.844;-18.15;0;67.17
2022-12-20T03:00:00Z;15.52;0;2210.1464158;2348.6556921;1184.822;26.19015;0;83.19
2022-12-20T03:30:00Z;7.13;0;2210.1464158;2348.6556921;1184.742;26.19015;0;83.19
2022-12-20T04:00:00Z;29.2;0;2210.1464158;2348.6556921;1185.062;0.5;0;132.09
2022-12-20T04:30:00Z;38.19;0;2210.1464158;2348.6556921;1184.702;0.5;0;132.09
2022-12-20T05:00:00Z;54.81;0;2210.1464158;2348.6556921;1184.842;0;0;188.13
2022-12-20T05:30:00Z;68.52;0;2210.1464158;2348.6556921;1184.862;111.21;0;188.13
2022-12-20T06:00:00Z;86.51;0;2210.1464158;2348.6556921;1184.242;320;0;216.8
2022-12-20T06:30:00Z;181.55;0;2210.1464158;2348.6556921;1109.824;320;0;216.8
2022-12-20T07:00:00Z;135.14;0;2210.1464158;2348.6556921;1019.542;141;0;230.31
2022-12-20T07:30:00Z;221.33;0;2210.1464158;2348.6556921;735.702;320;0;230.31
2022-12-20T08:00:00Z;204.79;0.0119944883;2210.1464158;2348.6556921;280.602;320;0;232.07
2022-12-20T08:30:00Z;254.66;12.1698605;2210.1464158;2348.6556921;277.062;285;0;232.07
2022-12-20T09:00:00Z;265.25;121.582185;2210.1464158;2348.6556921;277.622;161.29;0;227.37
2022-12-20T09:30:00Z;236.59;311.31747;2210.1464158;2348.6556921;190.322;135.05;0;227.37
2022-12-20T10:00:00Z;202.53;501.283173;2210.1464158;2348.6556921;225.562;112;0;214.94
2022-12-20T10:30:00Z;190.95;660.081252;2210.1464158;2348.6556921;405.304;112;0;214.94
2022-12-20T11:00:00Z;161.06;721.708732;2210.1464158;2348.6556921;616.864;113;0;211.73
2022-12-20T11:30:00Z;168.17;752.568615;2210.1464158;2348.6556921;748.284;112;0;211.73
2022-12-20T12:00:00Z;184.71;699.074012;2210.1464158;2348.6556921;810.202;136.3;0;230.61
2022-12-20T12:30:00Z;178.61;652.026699;2210.1464158;2348.6556921;894.884;113;0;230.61
2022-12-20T13:00:00Z;188.17;557.867424;2210.1464158;2348.6556921;999.924;145;0;228.23
2022-12-20T13:30:00Z;191.19;459.069874;2210.4305563;2348.9750401;1085.684;137.5;0;228.23
2022-12-20T14:00:00Z;196.66;315.316753;2210.4305563;2348.9750401;1047.264;283.5;0;232.18
2022-12-20T14:30:00Z;200.87;162.096916;2210.4305563;2348.9750401;1013.984;285;0;232.18
2022-12-20T15:00:00Z;208.14;47.66655349;2210.4305563;2348.9750401;1006.202;283.5;0;245.06
2022-12-20T15:30:00Z;224.27;1.38324936885;2210.4305563;2348.9750401;1014.164;142.15;0;245.06
2022-12-20T16:00:00Z;221.21;0;2210.4305563;2348.9750401;1058.522;142.15;0;262.27
2022-12-20T16:30:00Z;244.63;0;2210.4305563;2348.9750401;1012.144;142.15;0;262.27
2022-12-20T17:00:00Z;242.08;0;2210.4305563;2348.9750401;937.744;142.15;0;240.47
2022-12-20T17:30:00Z;232.85;0;2210.4305563;2348.9750401;986.464;142.15;0;240.47
2022-12-20T18:00:00Z;247.43;0;2210.4305563;2348.9750401;1027.604;283.5;0;227.41
2022-12-20T18:30:00Z;222.16;0;2210.4305563;2348.9750401;1103.324;140;0;227.41
2022-12-20T19:00:00Z;213.6;0;2210.4305563;2348.9750401;1123.864;283.5;0;214.1
2022-12-20T19:30:00Z;188.89;0;2210.4305563;2348.9750401;1145.844;142.3;0;214.1
2022-12-20T20:00:00Z;194.37;0;2210.4305563;2348.9750401;1147.024;142.5;0;204.31
2022-12-20T20:30:00Z;168.6;0;2210.4305563;2348.9750401;1136.864;114.15;0;204.31
2022-12-20T21:00:00Z;161.97;0;2210.4305563;2348.9750401;1134.064;140;0;179.48
2022-12-20T21:30:00Z;161.79;0;2210.4305563;2348.9750401;1059.524;265;0;179.48
2022-12-20T22:00:00Z;192.08;0;2210.4305563;2348.9750401;874.264;277;0;150.4
2022-12-20T22:30:00Z;178.21;0;2210.4305563;2348.9750401;812.724;262;0;150.4
2022-12-20T23:00:00Z;202.97;0;2210.4305563;2348.9750401;729.844;262;0;140.69
2022-12-20T23:30:00Z;186.93;0;2210.4305563;2348.9750401;718.344;260;0;140.69
2022-12-21T00:00:00Z;208.62;0;2210.6314883;2349.1922221;715.124;253;0;127.49
2022-12-21T00:30:00Z;218.49;0;2210.6314883;2349.1922221;669.624;253;0;127.49
2022-12-21T01:00:00Z;206.76;0;2210.6314883;2349.1922221;673.144;251;0;124.89
2022-12-21T01:30:00Z;167.86;0;2210.6314883;2349.1922221;784.424;0;0;124.89
2022-12-21T02:00:00Z;202.22;0;2210.6314883;2349.1922221;871.184;120;0;124.55
2022-12-21T02:30:00Z;115.1;0;2210.6314883;2349.1922221;936.124;-50;0;124.55
2022-12-21T03:00:00Z;188.67;0;2210.6314883;2349.1922221;1011.202;251;0;137.73
2022-12-21T03:30:00Z;133.81;0;2210.6314883;2349.1922221;1063.524;250;0;137.73
2022-12-21T04:00:00Z;197.55;0;2210.6314883;2349.1922221;1134.284;251;0;162.1
2022-12-21T04:30:00Z;164.24;0;2210.6314883;2349.1922221;1152.904;251;0;162.1
2022-12-21T05:00:00Z;195.06;0;2210.6314883;2349.1922221;1172.764;251;0;182.02
2022-12-21T05:30:00Z;208.63;0;2210.6314883;2349.1922221;1179.684;250;0;182.02
2022-12-21T06:00:00Z;225.5;0;2210.6314883;2349.1922221;1190.084;253;0;205.6
2022-12-21T06:30:00Z;220.67;0;2210.6314883;2349.1922221;1190.684;262;0;205.6
2022-12-21T07:00:00Z;201.94;0;2210.6314883;2349.1922221;1187.324;112;0;209.51
2022-12-21T07:30:00Z;232.32;0;2210.6314883;2349.1922221;1169.264;262;0;209.51
